105
# x y z
26	35	29	30	3.00034127668582e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.52610231296744e+01	2.91326233491623e+01	1.02724610574291e+03	2.91326233491623e+01	1
26	35	30	31	3.00047032859962e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.98002024408549e+01	2.14541033511858e+01	8.53877656564218e+02	2.14541033511858e+01	1
26	35	31	32	3.00163175110175e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.86380682281323e+01	6.12200034324546e+00	3.58982273819877e+02	6.12200034324546e+00	1
26	35	32	33	3.00047204536230e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.01099380455275e+01	2.04415553937926e+01	6.15493966461312e+02	2.04415553937926e+01	1
26	35	33	34	3.00000666424818e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.66224465145654e-01	1.55199015999706e+03	1.03397381425536e+03	1.55199015999706e+03	1
27	36	28	29	3.00001159789649e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.16248883028525e+00	8.81675465388858e+02	1.02493788045109e+03	8.81675465388858e+02	1
27	36	29	30	3.00004757495673e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	4.80532148344349e+00	2.15182819919069e+02	1.03402262742505e+03	2.15182819919069e+02	1
27	36	30	31	3.00021867928298e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.07903077367351e+01	4.44814147204760e+01	9.24782300604034e+02	4.44814147204760e+01	1
27	36	31	32	3.00159617219155e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	6.70152363906453e+01	6.52878320935859e+00	4.37527950118441e+02	6.52878320935859e+00	1
27	36	32	33	3.00122656835664e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	5.84714305573155e+01	7.80981563948315e+00	4.56651092829476e+02	7.80981563948315e+00	1
27	36	33	34	3.00003023406739e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.00963035233308e+00	3.36575915249057e+02	1.01296909039785e+03	3.36575915249057e+02	1
27	36	34	35	3.00001281426906e-02	1.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.28766733682590e+00	8.31661911258960e+02	1.07090387841036e+03	8.31661911258960e+02	1
